transit_depth_ppm,transit_duration_hrs,orbital_period_days,impact_parameter,transit_snr,log_period,log_depth,duration_period_ratio,transit_shape_factor,stellar_teff_K,stellar_radius_rsun,stellar_logg,stellar_teff_normalized,stellar_density_proxy,stellar_luminosity_proxy,planet_radius_rearth,planet_teq_K,insolation_flux_earth,log_planet_radius,log_insolation,is_rocky_size,is_super_earth_size,is_mini_neptune_size,is_gas_giant_size,is_hot,is_warm,is_temperate,is_cold,semi_major_axis_au,orbital_velocity_kms,density_proxy,in_habitable_zone,hz_distance_normalized,transit_probability,radius_ratio,expected_transit_depth_ppm,depth_anomaly,period_uncertainty,radius_uncertainty,depth_uncertainty,measurement_quality,fp_flag_not_transit_like,fp_flag_stellar_eclipse,fp_flag_centroid_offset,fp_flag_ephemeris_match,total_fp_flags,target,disposition,kepid,koi_name
288.7,4.6677,10.1171684,0.296,50.6,1.0050589788743045,2.4604467838807205,0.019223511195088933,1.3816392,6306.0,1.792,4.077,1.0913811007268952,3718.1250263580723,4.555979132819895,3.07,1163.0,433.41,0.48713837547718647,2.636898927506911,0,0,1,0,1,0,0,0,0.10222046205877136,109.91996470449801,0.03456088648397345,0,0.9588407118110882,0.08151792539549547,0.015688366692830975,246.1248494887283,0.17298192604165102,2.690476121757546e-06,0.18241042345276876,0.0228611014894354,0.8296867112957532,0,0,0,0,0,1,CONFIRMED,10854768,K01309.01
325.0,4.81,62.7843981,0.272,21.1,1.7978517351241108,2.5118833609788744,0.0031921412441901975,1.30832,6053.0,1.26,4.279,1.0475943232952578,11974.541949630255,1.9121133596446662,2.28,530.0,18.7,0.35793484700045375,1.271841606536499,0,0,1,0,0,1,0,0,0.31872884607645013,55.22902224635867,0.08437143952525206,0,0.8018995640168299,0.01838239642292892,0.01657073085644514,274.58912111674306,0.18358658448753504,6.738935353431381e-06,0.1710526315789474,0.05046153846153846,0.8186515618782413,0,0,0,0,0,1,CONFIRMED,3867615,K02289.01
301.4,5.394,30.9505927,0.958,23.2,1.4906689701210725,2.479143247978613,0.007261573378528547,5.167452,4983.0,0.651,4.66,0.8624091381100727,107854.43866693923,0.23443118120067763,1.51,428.0,7.91,0.17897694729316943,0.8981764834976765,0,1,0,0,0,1,0,0,0.17156939614268904,60.307117641632715,0.29044851349903034,0,0.6954539200898051,0.017643880948805177,0.02124091985843138,451.1766764323045,0.33196901403828954,7.066100546759481e-06,0.0728476821192053,0.047113470471134705,0.8928824794411439,0,0,0,0,0,1,CONFIRMED,11288051,K00241.02
1170.2,33.7939,10.47490332,0.972,150.5,1.0201500232579723,3.0682600937746995,0.13442407281966845,32.8476708,6526.0,3.232,3.616,1.1294565593631014,395.4187836116723,16.998900505644055,15.45,1567.0,1427.2,1.1889284837608534,3.1544848370320477,0,0,0,1,1,0,0,0,0.10881466612054522,113.01475034360632,0.00027115308425278807,0,0.9773171355921667,0.138113735361289,0.043775840496137516,1916.3242111432733,0.3893517635505621,6.236811739852889e-06,0.13268608414239483,0.05204238591693727,0.8440708237889281,0,0,0,0,0,0,CANDIDATE,5596440,K00648.01
142.0,10.848,41.6757509,0.256,22.6,1.619883433545959,2.1522883443830563,0.010845635417213324,2.7770880000000004,5745.0,1.763,3.957,0.994288681204569,2914.039104367233,3.037768026218684,2.1,690.0,53.72,0.3222192947339193,1.7301360039966778,0,0,1,0,0,1,0,0,0.23697198921420584,61.86019718478766,0.1079796998164345,0,0.8831468054564802,0.03459459502865393,0.010907980278371657,118.984033753345,0.19343743459200002,1.4380064835256514e-05,0.24285714285714285,0.049999999999999996,0.773472059884134,0,0,0,0,0,0,CANDIDATE,7901016,K04257.01
128.9,3.195,11.8045536,0.1533,7.0,1.0720495684818916,2.110252917353403,0.011277427720773786,0.48979349999999994,4971.0,0.857,4.482,0.8603322949117341,41308.39832574177,0.4023708832694893,0.94,660.0,44.76,-0.026872146400301365,1.6508900778563125,1,0,0,0,0,1,0,0,0.09454243359809106,87.1314473335124,1.2039721449004557,0,0.8719043496841772,0.042150914127521075,0.010044409110920196,100.89015438753663,0.2776271459043733,2.466844658996677e-05,2.1063829787234045,0.16369278510473234,0.3058010054157224,0,0,1,0,1,0,FALSE POSITIVE,7982917,K05456.01
93.2,3.377,0.885131111,0.715,23.4,-0.05299239419889652,1.9694159123539814,0.1589689161127377,2.4145549999999996,5904.0,0.867,4.543,1.0218068535825544,46447.44242347384,0.8194329819092782,0.9,1818.0,2579.83,-0.045757490560675115,3.411591088717332,1,0,0,0,1,0,0,0,0.017753786208049602,218.21324085094327,1.371742112482853,0,0.9831439758611461,0.22708113935562022,0.009506064869386668,90.36526930098738,0.031369692371200075,6.364028933110227e-06,0.3,0.0536480686695279,0.7387409783799371,0,1,1,1,3,0,FALSE POSITIVE,7777471,K04075.01
12861.0,3.8636,4.409409243,0.028,85.8,0.6443804081319779,4.109274738230295,0.03650904791586235,0.1081808,5600.0,0.975,4.368,0.9691934925579785,24546.567387571384,0.8387860313903699,10.95,1101.0,347.06,1.039414119176137,2.5404045624460596,0,0,0,1,1,0,0,0,0.04896245658674974,120.8037763860356,0.000761653851364584,0,0.9540528600082284,0.09259645687849181,0.1028458720766413,10577.273403204865,0.2159088178720214,1.322399368862574e-06,0.2785388127853881,0.013529274550968043,0.7739522292417218,0,1,0,0,1,0,FALSE POSITIVE,7767559,K00895.01
138.0,1.154,1.71659304,0.1534,9.5,0.23466734732689892,2.1398790864012365,0.028010910106762016,0.1770236,6192.0,0.987,4.467,1.071651090342679,30086.0861436806,1.2848367376671248,1.17,1607.0,1577.89,0.06818586174616162,3.198076723804861,1,0,0,0,1,0,0,0,0.02839637156505311,179.96714304396428,0.6243705564327963,0,0.9784692203609705,0.16162452267839297,0.010855405992184108,117.83983925514663,0.1710810272,7.666348221940828e-06,0.4188034188034188,0.13695652173913042,0.6427695213416337,0,0,1,0,1,0,FALSE POSITIVE,2720828,K04669.01
3616.7,7.507,17.0421346,0.784,108.9,1.231523991072728,3.5583124861605593,0.018354019259222764,5.885488,5367.0,0.773,4.59,0.9288681204569055,65108.99805604088,0.4448106930577801,5.14,594.0,29.47,0.7109631189952758,1.4693801358499252,0,0,0,1,0,1,0,0,0.12248291309134303,78.18964390649873,0.007363946811567148,0,0.8421630150519663,0.029346542381135217,0.060892104876580935,3707.848436300532,0.02458256799500533,1.8812197387526795e-06,0.18482490272373542,0.010064423369369867,0.8368962746398234,0,1,1,1,3,0,FALSE POSITIVE,7751571,K01460.01
505.4,4.102,94.289223,0.613,22.5,1.9744620569038263,2.703635237583896,0.0018126850686495386,2.514526,5632.0,0.904,4.537,0.9747317410868813,42136.95409332886,0.7376957738459159,2.11,369.0,4.39,0.3242824552976926,0.6424645202421213,0,0,1,0,0,1,0,0,0.40834462355373957,47.11535897148163,0.10645170802297783,0,0.5913899228881403,0.01029424598129132,0.021374274692858762,456.8596186457826,0.10624791374230048,6.857623590768162e-06,0.13744075829383887,0.052037989711119906,0.8406995387485826,0,0,0,0,0,1,CONFIRMED,6429812,K02408.01
779.8,6.255,9.08937826,0.982,72.7,0.9585341772279096,2.891983230851967,0.02867357838400709,6.14241,6739.0,1.275,4.332,1.1663205261336103,13212.336634405434,3.0080984438653684,5.35,1104.0,351.45,0.7283537820212285,2.545863547652644,0,0,0,1,1,0,0,0,0.09225064788389273,110.41624332166342,0.006530383015126818,0,0.9542865202654056,0.06426784132141775,0.03842562666092078,1476.528784284466,0.4718694221881388,2.557930733537323e-06,0.30654205607476637,0.018594511413182867,0.754637743930507,0,1,1,1,3,0,FALSE POSITIVE,10549562,K01294.01
3184.0,5.278,49.41121127,0.885,125.4,1.693825500346192,3.5029730590656314,0.004450744294952934,4.67103,5768.0,1.015,4.434,0.9982692973347179,26367.436907851046,1.023111441226719,6.77,497.0,14.48,0.8305886686851442,1.160768561861128,0,0,0,1,0,1,0,0,0.264931874309419,58.33194142982463,0.0032228047416726544,0,0.7748906053061456,0.01781495719343952,0.06108013497176059,3730.7828881684914,0.14655982525879896,1.2695499338646348e-06,0.15805022156573117,0.009484924623115577,0.8565043338431814,0,0,0,0,0,1,CONFIRMED,8806123,K00523.01
268.0,5.304,2.35197616,1.177,31.7,0.37143291534928746,2.428134794028789,0.0939635374535429,6.242808,6147.0,1.003,4.463,1.0638629283489096,28866.76614686799,1.28867845720215,21.19,1444.0,1025.78,1.3261309567107946,3.0110542272172434,0,0,0,1,1,0,0,0,0.035299001104460534,163.2778300105401,0.00010510106816203034,0,0.9732754125035415,0.132126968301396,0.19346721739543277,37429.564206731644,0.9928398845757387,6.381867408043796e-06,0.339782916470033,0.03917910447761194,0.7251797778386948,0,0,1,1,2,0,FALSE POSITIVE,9635510,K02234.01
756.0,2.3188,13.78109471,0.545,112.8,1.1392837173995374,2.8785217955012063,0.007010812181455987,1.263746,3846.0,0.503,4.738,0.6656282450674974,216204.1519843058,0.049666429480598115,1.42,402.0,6.17,0.15228834438305647,0.7902851640332417,1,0,0,0,0,1,0,0,0.0894350289485231,70.60275595252956,0.3492488356043822,0,0.6550969293340161,0.026152504533165075,0.025852212730940363,668.336903085795,0.13116602795604057,7.452238168385681e-07,0.06338028169014084,0.010317460317460317,0.9313601647875532,0,0,0,0,0,1,CONFIRMED,7603200,K00314.01
64.8,1.6172,0.935115863,0.243,21.6,-0.029134575711301222,1.8115750058705933,0.0720588068275913,0.3929796,5874.0,1.297,4.252,1.0166147455867083,10619.890720190238,1.7968241286634998,1.05,2124.0,4811.82,0.021189299069938092,3.68230937293446,1,0,0,0,1,0,0,0,0.019266823423426768,224.15189371752183,0.863837598531476,0,0.987646835901812,0.3130277299716554,0.00741355791471443,54.960840954824974,0.17902126085119974,2.8135550941883657e-06,0.15238095238095237,0.05709876543209877,0.8267998702460115,0,0,0,0,0,1,CONFIRMED,6265792,K02753.01
168.0,11.04,1.463148937,1.0653,66.6,0.16528853612193073,2.225309281725863,0.31439041396781603,11.760911999999998,6525.0,1.805,3.993,1.1292834890965733,3020.2687387639244,5.298663337235343,15.82,2371.0,7470.01,1.1992064791616577,3.873321183199858,0,0,0,1,1,0,0,0,0.026532836357809154,197.28445289264448,0.00025256930112160916,0,0.9900934737625288,0.3163344426058579,0.08026138220044038,6441.889472725167,0.9739206950520792,6.333599926608155e-06,0.41150442477876104,0.02023809523809524,0.6984465169808731,1,0,0,0,1,0,FALSE POSITIVE,4680745,K07552.01
253.0,3.861,61.438007,0.754,9.0,1.7884371190849604,2.403120521175818,0.0026184931422010486,2.911194,5080.0,8.527,2.967,0.8791969539633091,12.746984978851312,43.44474225956766,14.79,1020.0,255.93,1.1699681739968923,2.4081211966758147,0,0,0,1,1,0,0,0,0.4106092905862979,72.70920095773361,0.0003090974897034055,0,0.9464596707045211,0.09656515551166425,0.01588361210737193,252.28913357745216,0.002817665638102497,1.9027309919086402e-05,0.06355645706558485,0.14268774703557313,0.8290064506320134,1,0,0,0,1,0,FALSE POSITIVE,3449870,K04983.01
224.2,2.765,3.53232429,0.299,12.8,0.5480605677516388,2.3506356082589543,0.03261544633925254,0.826735,5761.0,0.956,4.492,0.9970578054690205,33969.11368113693,0.9032274659257784,1.43,1159.0,427.65,0.1553360374650618,2.631088476365141,1,0,0,0,1,0,0,0,0.045844315247062714,141.19608074424664,0.3419730545751379,0,0.9585420521015068,0.09696731156399638,0.013697947798366207,187.6337738867656,0.19488083278281024,6.482983474883616e-06,0.14685314685314685,0.08920606601248886,0.809018487737461,0,0,0,0,0,1,CONFIRMED,11410904,K02171.01
306.9,12.43,501.90703,0.0805,10.3,2.700623278704225,2.4869968884318228,0.0010318976139199857,1.000615,6316.0,1.036,4.413,1.0931118033921772,24114.62369330635,1.5324201224253424,1.83,254.0,0.99,0.26245108973042947,-0.004364805402450088,0,1,0,0,0,0,1,0,1.2395437873904507,26.86806026245495,0.16317241106981215,1,0.13941488759097692,0.0038864298696069705,0.01617590903305189,261.6600330455697,0.17289597661463046,8.497589683093301e-05,0.43169398907103823,0.12968393613554904,0.6404250778506125,1,0,0,0,1,0,FALSE POSITIVE,4832273,K06455.01
104.2,3.293,1.33256979,0.207,18.4,0.12468996337830102,2.0178677189635055,0.10296521380192278,0.681651,6089.0,0.95,4.495,1.0538248528902734,34637.99852768926,1.1130661022104267,0.97,1692.0,1943.76,-0.01322826573375516,3.2886426406776126,1,0,0,0,1,0,0,0,0.023889967707533825,195.03983404207986,1.0956826815299676,0,0.9805385155679193,0.18491025413177592,0.009350298823983035,87.42808809777851,0.1918366541821661,9.868151070721782e-06,0.30927835051546393,0.06621880998080615,0.7270046456857364,0,0,1,1,2,0,FALSE POSITIVE,9899315,K04181.01
721.7,3.4617,6.33855946,0.907,57.4,0.801990568661143,2.858356705297773,0.022755564716277033,3.1397619,6108.0,1.03,4.466,1.0571131879543094,27562.9406903887,1.3248307901453507,3.31,1034.0,270.47,0.5198279937757188,2.4321191010248553,0,0,1,0,1,0,0,0,0.06974156882092458,119.70129895921343,0.02757503159202432,0,0.9479246275341693,0.06867496789895848,0.02942850030228671,866.0366300416889,0.16666342396480488,2.008342759949435e-06,0.32930513595166166,0.019537203824303725,0.7413753865631203,0,0,0,0,0,1,CONFIRMED,8082001,K01570.01
36.7,2.8239,1.303859704,0.674,34.7,0.11523086359179564,1.5646660642520893,0.09024168753665233,1.9033086000000001,6802.0,1.521,4.103,1.1772239529248876,5479.508082798935,4.443189012636488,0.98,2393.0,7759.2,-0.00877392430750515,3.889816946323162,1,0,0,0,1,0,0,0,0.0238513648268044,199.01237894030717,1.062482469039261,0,0.9902750647150294,0.29653020073935915,0.005900301758289924,34.81356083887917,0.05418690635673474,3.485804481921469e-06,0.20408163265306123,0.03542234332425068,0.8067720694173947,0,0,1,1,2,0,FALSE POSITIVE,6066416,K01057.01
809.0,10.84,331.92622,0.026,8.7,2.521041560186689,2.9079485216122722,0.0013607441637682816,0.28184,5652.0,0.798,4.577,0.9781931464174455,59291.742973570515,0.5830479133051509,2.25,235.0,0.72,0.3521825181113625,-0.14266750356873156,0,0,1,0,0,0,1,0,0.896677250141277,29.389507645040226,0.0877914951989026,1,0.009264290508527744,0.004138278292903446,0.025820044617037095,666.6747040257862,0.21348537017344035,5.989282799050945e-05,0.24444444444444446,0.138442521631644,0.7230935835036014,1,0,0,0,1,0,FALSE POSITIVE,8742735,K08165.01
32.3,3.637,1.288046428,0.219,20.3,0.10993151757410635,1.5092025223311027,0.11765233253429486,0.796503,5216.0,3.871,3.287,0.9027345102111457,129.22711754967014,9.951453625472373,2.18,2945.0,17822.99,0.33845649360460484,4.250980563425473,0,0,1,0,1,0,0,0,0.023574526369867194,199.11738406347908,0.09652293500763302,0,0.993577256278172,0.7635423811953089,0.0051571609308628166,26.596308866817832,0.2144542373057722,7.193063695992798e-06,0.2201834862385321,0.058823529411764705,0.7818521429918026,0,0,1,1,2,0,FALSE POSITIVE,5272571,K06550.01
263.9,0.3673,2.121023807,1.0045,6.4,0.32654554319393336,2.4214393902200495,0.007215461993476186,0.36895285,6133.0,1.112,4.367,1.0614399446175147,18827.403292280804,1.5696082878662312,5.75,1573.0,1446.5,0.7596678446896304,3.1603184379840017,0,0,0,1,1,0,0,0,0.03278738174507822,168.17402303474967,0.005260129859455905,0,0.9775077980384502,0.15770701180725413,0.04735222810762378,2242.2335067564354,0.8823048539749315,4.264450012370843e-06,0.5147826086956522,0.1928760894278136,0.5855956485072338,0,0,0,0,0,0,CANDIDATE,11391755,K02639.02
58570.0,4.9041,5.803127153,0.006,639.3,0.7636620865461377,4.76767522402796,0.03521161860021715,0.0294246,5533.0,0.795,4.577,0.9575977847005884,59740.07213724393,0.5314553558922142,19.04,886.0,145.32,1.2796669440484556,2.162325389190677,0,0,0,1,0,1,0,0,0.06025031572666907,112.95226910849699,0.0001448769077576656,0,0.9289691826951324,0.06135652494786311,0.21931946460248344,48101.02755351999,0.21764550528222343,2.6899289966324814e-07,0.23634453781512607,0.0018268738261908828,0.8076424421916836,0,1,0,0,1,0,FALSE POSITIVE,8180020,K01741.01
548.9,5.0534,5.188671659,0.884,331.6,0.715056189254154,2.739493230781615,0.04058039266526141,4.4672056,9523.0,1.941,4.205,1.6481481481481481,4255.483679121518,27.799440679318238,5.2,2118.0,4750.81,0.7160033436347992,3.6767676619490777,0,0,0,1,1,0,0,0,0.07620690665392575,159.78494720799029,0.007111970869367319,0,0.9875778381573215,0.1184361155214932,0.02453325482691789,601.8805924024898,0.08802508848310003,4.216878892702353e-07,0.4096153846153846,0.0036436509382401167,0.7075841558151402,1,0,0,0,1,0,FALSE POSITIVE,6889235,K00074.01
115.6,3.639,5.93725628,0.351,17.1,0.7735857955300084,2.0629578340845103,0.025537890373834426,1.277289,5428.0,0.799,4.494,0.9394254067151263,48854.71019146171,0.497213331417452,0.86,891.0,148.97,-0.06550154875643228,2.1730988177662285,1,0,0,0,0,1,0,0,0.05759192126511712,105.52940529459127,1.5721886123234434,0,0.9298042104291377,0.06451165230096868,0.009856643148257665,97.15341415209478,0.18987069068954046,1.0247157463110217e-05,0.15116279069767444,0.07006920415224914,0.8188383644151344,0,0,1,1,2,0,FALSE POSITIVE,12107008,K04297.01
539.8,10.041,46.8776724,0.834,37.5,1.67096603967958,2.7322328802204976,0.00892482451837775,8.374194,5504.0,0.993,4.418,0.9525787469712703,26552.26067080831,0.8118990773474618,2.62,484.0,13.01,0.41830129131974547,1.1142772965615861,0,0,1,0,0,1,0,0,0.2490099545634324,57.789427059865496,0.05560273138409433,0,0.7624874491422838,0.01854323457909695,0.024161806639148027,583.7929000675778,0.07535703168449864,6.6278888027725545e-06,0.13358778625954196,0.030196369025565026,0.8592609723826675,0,0,0,0,0,1,CONFIRMED,4544907,K02024.01
25.8,4.721,1.49131759,0.467,10.3,0.17357014036579252,1.4116197059632303,0.13190237589387874,2.204707,6014.0,2.429,3.782,1.0408445829006576,1025.9943528424865,6.924661916289737,1.26,2475.0,8873.77,0.10037054511756291,3.9481081680107675,1,0,0,0,1,0,0,0,0.02785725290792978,203.2197281585833,0.49990601766867826,0,0.9909017078400656,0.4054545520812942,0.004750292934730975,22.565282965755017,0.14334927858666682,1.620043923709101e-05,0.22222222222222224,0.11627906976744186,0.7470952046994765,0,0,1,0,1,0,FALSE POSITIVE,6547322,K07786.01
392.4,18.38,297.78282,0.2697,10.8,2.473899638364364,2.593728998707911,0.0025717848105989904,4.957085999999999,4192.0,0.59,4.657,0.7255105572862582,130405.52043958726,0.09644483382926401,1.17,167.0,0.18,0.06818586174616162,-0.744727494896694,1,0,0,0,0,0,0,1,0.7251718719181866,26.493481424514844,0.6243705564327963,0,1.0068843419513367,0.0037832410580722576,0.018159806295399514,329.7785646864318,0.18988934400000015,4.852529773208541e-05,0.07692307692307693,0.11289500509683996,0.8404303422333443,0,0,0,0,0,0,CANDIDATE,7416016,K05387.01
271.9,9.08,361.43653,0.2175,10.8,2.558032044117771,2.4344092075875,0.0010467490193460337,1.9749,6028.0,0.938,4.398,1.0432675666320526,28418.05321962109,1.042289832585964,1.56,268.0,1.22,0.1931245983544616,0.08635983067474821,0,1,0,0,0,0,1,0,0.9213608869994099,27.732910316166873,0.2634063284950859,0,0.22436678233088003,0.00473397564574802,0.015229972586049346,231.95206497181462,0.17222495963999968,4.869457993081109e-05,0.391025641025641,0.12541375505700628,0.6594183008473768,1,0,1,0,2,0,FALSE POSITIVE,2972800,K04609.01
516.7,7.653,115.238544,0.965,10.6,2.061597762479251,2.7132384615456617,0.0027670863318092595,7.385145,5589.0,1.037,4.384,0.9672897196261683,22513.472554408585,0.9414208253953303,3.17,372.0,4.52,0.5010592622177514,0.6551384348113821,0,0,1,0,0,1,0,0,0.4548388256003222,42.93954976793733,0.03139223330406426,0,0.5971099817176235,0.010601667510761826,0.027993542940505333,783.638446361916,0.34063980347211414,2.1885038741898715e-05,0.14826498422712933,0.10992839171666342,0.7947765624930543,0,0,0,0,0,0,CANDIDATE,4270799,K04810.01
737.4,3.476,31.0325991,0.611,17.6,1.491818150947265,2.8677031332700977,0.004667135126729793,2.123836,5841.0,0.931,4.52,1.0109034267912773,38203.278814181846,0.905186434655983,2.64,561.0,23.41,0.42160392686983106,1.3694014136966244,0,0,1,0,0,1,0,0,0.19593788004666632,68.69070493764617,0.05434858224114422,0,0.8230012231081484,0.022094502599338782,0.02596758772913445,674.3156124702941,0.09355320618871912,6.580177166017654e-06,0.2727272727272727,0.06726335774342285,0.7462702101570198,0,0,0,0,0,1,CONFIRMED,10874215,K02305.01
126.2,4.76,0.93371211,0.119,14.3,-0.029787008471639752,2.1010593549081156,0.21241379565413726,0.5664399999999999,4604.0,0.696,4.591,0.7968155070958809,80497.33837787018,0.19527632308101053,0.75,1318.0,715.48,-0.12493873660829995,2.8545974983179665,1,0,0,0,1,0,0,0,0.016487494778727185,192.1053230494088,2.3703703703703702,0,0.9679335594161382,0.196294224406714,0.009868005557660731,97.37753368602307,0.2959868177285118,1.994190693317665e-05,0.06666666666666667,0.0919175911251981,0.8631075221891736,0,0,1,1,2,0,FALSE POSITIVE,10341781,K08289.01
1917.9,3.493,20.9569985,0.112,22.7,1.3213290823083343,3.2828259591535267,0.006944776307860434,0.391216,3891.0,0.564,4.718,0.6734164070612668,164225.95348546345,0.06541735510567713,2.38,363.0,4.11,0.37657695705651195,0.6138418218760693,0,0,1,0,0,1,0,0,0.12570290309621338,65.25502267104768,0.0741769767719248,0,0.5776040980456991,0.020863479962691504,0.03864338970721949,1493.3115680640374,0.28432675472166113,8.555614488401093e-06,0.06302521008403361,0.047395588925387144,0.9005525617959635,0,0,0,0,0,1,CONFIRMED,10122538,K02926.03
78.2,2.592,5.35745121,0.119,16.4,0.7289582246370102,1.893206753059848,0.020158839673315478,0.308448,6123.0,1.86,3.982,1.0597092419522327,2773.1547910623585,4.362875059063393,1.65,1457.0,1065.83,0.21748394421390627,3.0276879401975307,0,1,0,0,1,0,0,0,0.06376572416273402,129.48718540383797,0.22261179285972676,0,0.9737625401543019,0.13563713285725768,0.008123596833274252,65.99282550958345,0.1849772970948763,8.517109761975789e-06,0.20606060606060608,0.07289002557544758,0.7818858022014455,0,0,0,1,1,0,FALSE POSITIVE,9849884,K04516.01
885.4,2.5449,9.33648141,0.901,23.1,0.9701832368158361,2.947139517642829,0.011357329955846826,2.2929549000000002,4442.0,0.648,4.619,0.7687781239183108,99048.97559776089,0.14667431834760022,2.39,577.0,26.22,0.3783979009481377,1.4186326873540656,0,0,1,0,0,1,0,0,0.07454960477592418,86.86800106060817,0.0732497753612514,0,0.8327026025463349,0.04041872534478028,0.03377538099760322,1140.776361533257,0.2238618980411017,3.7241010261916223e-06,0.07112970711297072,0.05048565620058731,0.8915682794816507,0,0,0,0,0,1,CONFIRMED,10842192,K02736.01
536.4,6.221,12.33343853,0.979,31.7,1.0910841736287118,2.7294887691795613,0.02101671263069354,6.090359,5896.0,1.24,4.197,1.020422291450329,10236.62112686147,1.6671056358644865,4.12,915.0,165.3,0.6148972160331346,2.2182728535714475,0,0,0,1,0,1,0,0,0.10006382256311144,88.26542876938399,0.014299088427393119,0,0.9333935314012638,0.05762322338189024,0.0304265626846272,925.7757168015484,0.4205940053675181,6.297513853178461e-06,0.14805825242718446,0.03859060402684564,0.8427048048931871,0,0,0,0,0,1,CONFIRMED,3231341,K01102.01
983.0,3.651,63.3354719,0.029,13.0,1.8016470107387785,2.9925535178321354,0.0024018925798830275,0.105879,3526.0,0.383,4.866,0.6102457597784701,500728.662788017,0.02034307638273541,1.18,202.0,0.39,0.07188200730612536,-0.4089353929735008,1,0,0,0,0,0,1,0,0.2274243908127579,39.064992812117396,0.6086308726792905,0,0.37040711267376103,0.00783095425092854,0.02821373578553735,796.0148869761109,0.23490152770158013,1.4636347882015228e-05,0.1271186440677966,0.08524923702950152,0.8248221873961626,0,0,0,0,0,1,CONFIRMED,11497958,K01422.04
154.2,1.813,229.948531,0.35,6.1,2.3616306394780855,2.188084373714938,0.0003285155436225277,0.63455,6225.0,0.861,4.537,1.07736240913811,46450.85337705777,0.9987426033046164,1.09,301.0,1.93,0.037426497940623665,0.28555730900777376,1,0,0,0,0,1,0,0,0.7161913051803933,33.88411321439699,0.7721834800610642,0,0.38408166147259487,0.005590196321905312,0.011593130060029015,134.40066458874836,0.14731575525936186,2.731045931317561e-05,0.4220183486238532,0.2665369649805448,0.5922126556019028,1,0,0,0,1,0,FALSE POSITIVE,7592339,K05401.01
120.6,2.707,578.21623,0.3763,3.5,2.762090277754073,2.0813473078041325,0.00019506831668607202,1.0186441,5166.0,3.244,3.6,0.8940809968847352,378.3017139424403,6.724641684981363,3.54,328.0,2.74,0.5490032620257879,0.437750562820388,0,0,1,0,0,1,0,0,1.5621423239471848,29.391925677686366,0.022541884173307054,0,0.4822657408392413,0.009656354461919056,0.009993089524532187,99.86183824531493,0.20766853604017257,2.7896138439420835e-05,0.4576271186440678,0.2611940298507463,0.5817846559139622,0,0,0,0,0,0,CANDIDATE,8005002,K05457.01
59.9,2.777,0.566798676,0.01,12.8,-0.24657117290334507,1.7774268223893113,0.20414361965329172,0.027770000000000003,5490.0,0.887,4.436,0.9501557632398754,34685.88343984118,0.6412486553396773,0.68,2051.0,4160.07,-0.16749108729376366,3.619100638405099,1,0,0,0,1,0,0,0,0.012336012900692004,236.77928630871816,3.1803378790962746,0,0.9867601684381369,0.33435033127831987,0.007020412882870606,49.28619704597557,0.2153504143183044,1.1372644773079885e-05,0.23529411764705882,0.1001669449081803,0.7487986825053645,1,0,1,1,3,0,FALSE POSITIVE,7116282,K07579.01
577.6,1.724,11.52482874,1.205,16.2,1.061634480454259,2.7616271845615827,0.006232919807651158,2.07742,5592.0,0.892,4.472,0.9678089304257529,37262.35432952031,0.6980526974750016,22.56,756.0,77.15,1.3533390953113047,1.887335930399167,0,0,0,1,0,1,0,0,0.09482861482749586,89.51640773479998,8.709289242624824e-05,0,0.9024524916248791,0.04373996190438218,0.23160695806435713,53641.783023824886,0.9892322744055048,3.892465650643586e-06,0.23847517730496454,0.08085180055401663,0.7579599799358459,0,1,0,0,1,0,FALSE POSITIVE,8379021,K03268.01
25342.0,2.43922,4.442517008,0.936,396.2,0.6476290991597047,4.4038408865808965,0.022877608905862552,2.2831099200000002,6316.0,1.119,4.387,1.0931118033921772,19468.828835658915,1.7877982522214182,26.08,1258.0,593.85,1.4163075870598825,2.773676760807886,0,0,0,1,1,0,0,0,0.05473258674645121,134.03388142423825,5.6373790710932796e-05,0,0.9648190470777974,0.09506859275817761,0.21342970404632602,45552.23856930232,0.44367168780420835,1.8998239027113252e-07,0.21970858895705525,0.0031055165338173783,0.8177856635319857,0,1,0,0,1,0,FALSE POSITIVE,4912991,K05997.01
104.3,8.99,125.0426,0.5215,6.4,2.0970579953527295,2.018284308426531,0.0029956457505948644,4.688285,6273.0,1.139,4.364,1.0856697819314642,17821.84047105993,1.8023471671609281,1.2,416.0,7.06,0.07918124604762482,0.8488047010518037,1,0,0,0,0,1,0,0,0.5034940351644543,43.806045906044126,0.5787037037037038,0,0.6776735206403655,0.01051919115242363,0.009647946434601394,93.08287040493775,0.12050691546430022,0.00016858254706795926,0.575,0.1725790987535954,0.5721649702065724,0,0,0,0,0,0,FALSE POSITIVE,10749128,K01639.01
586.0,2.4623,0.784512952,1.234,44.4,-0.10539988198692819,2.767897616018091,0.13077646847229277,3.0384781999999997,5997.0,0.904,4.522,1.037902388369678,40706.44153981379,0.9483374609434345,25.48,1952.0,3432.93,1.4061994236633129,3.535664947928029,0,0,0,1,1,0,0,0,0.01657494957772081,229.8528099226412,6.04507549521655e-05,0,0.9853717746653711,0.2536116312323666,0.2581120943952802,66621.85327311803,0.9912040873795919,2.057327410446628e-06,0.29199372056514916,0.02696245733788396,0.758174120521173,0,0,0,1,1,0,FALSE POSITIVE,5308663,K01562.01
